sample_id,t_delta,t_start,t_end,psnr,clip_edited
912000000005,0.0,0.7,0.4,23.30638885498047,26.2503662109375
912000000005,0.0,0.7,0.5,22.947486877441406,26.097000122070312
912000000005,0.0,0.7,0.6,22.50352668762207,26.8354721069336
912000000005,0.0,0.7,0.7,21.34035873413086,26.622243881225582
912000000005,0.0,0.7,0.8,19.66217803955078,25.942182540893555
912000000005,0.0,0.7,0.9,17.03370475769043,27.39864921569824
912000000005,0.0,0.7,1.0,14.674236297607422,28.559118270874023
912000000005,0.0,0.8,0.0,22.0323486328125,26.975048065185547
912000000005,0.0,0.8,0.1,22.01613044738769,27.03780174255371
912000000005,0.0,0.8,0.2,21.967676162719727,27.410444259643555
912000000005,0.0,0.8,0.3,21.863910675048828,26.44392204284668
912000000005,0.0,0.8,0.4,21.68546867370605,26.455629348754883
912000000005,0.0,0.8,0.5,21.478912353515625,26.3657341003418
912000000005,0.0,0.8,0.6,20.889724731445312,25.62202262878418
912000000005,0.0,0.8,0.7,19.86589431762696,26.3300724029541
912000000005,0.0,0.8,0.8,18.575796127319336,25.424789428710938
912000000005,0.0,0.8,0.9,15.62458324432373,29.31397247314453
912000000005,0.0,0.8,1.0,12.648599624633787,29.129886627197266
912000000005,0.0,0.9,0.0,18.85006332397461,27.901092529296875
912000000005,0.0,0.9,0.1,18.85416030883789,27.271015167236328
912000000005,0.0,0.9,0.2,18.83237648010254,27.114990234375
912000000005,0.0,0.9,0.3,18.77725982666016,27.309200286865234
912000000005,0.0,0.9,0.4,18.683942794799805,24.6645450592041
912000000005,0.0,0.9,0.5,18.475902557373047,25.22519874572754
912000000005,0.0,0.9,0.6,18.12567901611328,27.0984115600586
912000000005,0.0,0.9,0.7,16.947751998901367,24.804731369018555
912000000005,0.0,0.9,0.8,15.50426959991455,28.266576766967773
912000000005,0.0,0.9,0.9,14.210972785949709,26.95866203308105
912000000005,0.0,0.9,1.0,12.397083282470703,26.50677299499512
912000000005,0.0,1.0,0.0,15.579730987548828,27.330707550048828
912000000005,0.0,1.0,0.1,15.573619842529297,27.010417938232425
912000000005,0.0,1.0,0.2,15.556724548339844,26.869123458862305
912000000005,0.0,1.0,0.3,15.550263404846191,26.86040496826172
912000000005,0.0,1.0,0.4,15.50321102142334,27.166990280151367
912000000005,0.0,1.0,0.5,15.46644115447998,28.82002258300781
912000000005,0.0,1.0,0.6,15.451176643371582,25.04981803894043
912000000005,0.0,1.0,0.7,14.832013130187988,24.686019897460938
912000000005,0.0,1.0,0.8,14.438186645507812,24.32796287536621
912000000005,0.0,1.0,0.9,14.004840850830078,25.787221908569336
912000000005,0.0,1.0,1.0,12.96757984161377,26.890155792236328
912000000006,0.0,0.0,0.0,24.63953971862793,25.691444396972656
912000000006,0.0,0.0,0.1,24.620248794555664,25.565412521362305
912000000006,0.0,0.0,0.2,24.553466796875,24.831520080566406
912000000006,0.0,0.0,0.3,24.00140953063965,25.439661026000977
912000000006,0.0,0.0,0.4,21.70071029663086,24.940977096557617
912000000006,0.0,0.0,0.5,19.8169174194336,25.907564163208008
912000000006,0.0,0.0,0.6,17.38975715637207,26.384071350097656
912000000006,0.0,0.0,0.7,15.577857971191406,25.01711845397949
912000000006,0.0,0.0,0.8,13.900944709777832,26.96186256408692
912000000006,0.0,0.0,0.9,13.11853313446045,27.07927894592285
912000000006,0.0,0.0,1.0,12.619009017944336,27.400081634521484
912000000006,0.0,0.1,0.0,24.620729446411133,25.64625740051269
912000000006,0.0,0.1,0.1,24.579965591430664,25.14569091796875
912000000006,0.0,0.1,0.2,24.50300979614257,25.03221321105957
912000000006,0.0,0.1,0.3,23.96599197387696,24.996564865112305
912000000006,0.0,0.1,0.4,21.64123916625977,25.12118911743164
912000000006,0.0,0.1,0.5,19.813915252685547,25.834857940673828
912000000006,0.0,0.1,0.6,17.391605377197266,26.439043045043945
912000000006,0.0,0.1,0.7,15.577561378479004,25.155797958374023
912000000006,0.0,0.1,0.8,13.894098281860352,26.98708724975586
912000000006,0.0,0.1,0.9,13.117486953735352,27.08216857910156
912000000006,0.0,0.1,1.0,12.61950397491455,27.27256965637207
912000000006,0.0,0.2,0.0,24.554122924804688,24.92808151245117
912000000006,0.0,0.2,0.1,24.507083892822266,25.231340408325195
912000000006,0.0,0.2,0.2,24.36978912353516,24.7742977142334
912000000006,0.0,0.2,0.3,23.81962013244629,25.15934181213379
912000000006,0.0,0.2,0.4,21.501344680786133,24.697677612304688
912000000006,0.0,0.2,0.5,19.8155574798584,25.37137222290039
912000000006,0.0,0.2,0.6,17.393524169921875,25.89901733398437
912000000006,0.0,0.2,0.7,15.576654434204102,25.687360763549805
912000000006,0.0,0.2,0.8,13.916419982910156,27.048242568969727
912000000006,0.0,0.2,0.9,13.113006591796877,27.03667640686035
912000000006,0.0,0.2,1.0,12.61230182647705,27.030118942260746
912000000006,0.0,0.3,0.0,24.00199317932129,25.35341453552246
912000000006,0.0,0.3,0.1,23.96196746826172,25.273340225219727
912000000006,0.0,0.3,0.2,23.81184959411621,25.56600570678711
912000000006,0.0,0.3,0.3,23.39977264404297,25.40928649902344
912000000006,0.0,0.3,0.4,21.24565315246582,24.994525909423828
912000000006,0.0,0.3,0.5,19.75533676147461,26.05858421325684
912000000006,0.0,0.3,0.6,17.25938606262207,26.11940574645996
