sample_id,t_delta,t_start,t_end,psnr,clip_edited
423000000004,0.0,0.4,0.3,21.575428009033203,22.779205322265625
423000000004,0.0,0.5,0.3,19.911357879638672,22.80186080932617
423000000004,0.0,0.6,0.3,18.675613403320312,22.89471435546875
423000000004,0.0,0.7,0.3,17.006385803222656,24.906827926635746
423000000004,0.0,0.8,0.3,15.714937210083008,23.786083221435547
423000000004,0.0,0.9,0.3,14.053346633911133,23.88612365722656
423000000004,0.0,1.0,0.3,12.142913818359377,22.3150691986084
424000000000,0.0,0.0,0.3,19.922407150268555,21.327852249145508
424000000000,0.0,0.1,0.3,19.90546607971192,21.22147560119629
424000000000,0.0,0.2,0.3,19.898223876953125,21.454404830932617
424000000000,0.0,0.3,0.3,19.848827362060547,21.77346420288086
424000000000,0.0,0.4,0.3,19.81889915466309,21.45042991638184
424000000000,0.0,0.5,0.3,19.833759307861328,21.43585777282715
424000000000,0.0,0.6,0.3,19.736083984375,21.58521270751953
424000000000,0.0,0.7,0.3,19.54965209960937,22.373611450195312
424000000000,0.0,0.8,0.3,18.188495635986328,21.18828392028809
424000000000,0.0,0.9,0.3,17.58269691467285,21.83591079711914
424000000000,0.0,1.0,0.3,15.122986793518066,22.691635131835938
424000000001,0.0,0.0,0.3,18.479881286621094,15.371549606323242
424000000001,0.0,0.1,0.3,18.4749813079834,15.575986862182615
424000000001,0.0,0.2,0.3,18.534366607666016,16.267892837524414
424000000001,0.0,0.3,0.3,18.320093154907227,13.693229675292969
424000000001,0.0,0.4,0.3,17.903390884399414,14.23337745666504
424000000001,0.0,0.5,0.3,16.7618408203125,16.177757263183594
424000000001,0.0,0.6,0.3,15.454910278320312,17.603437423706055
424000000001,0.0,0.7,0.3,14.572257041931152,18.38597869873047
424000000001,0.0,0.8,0.3,14.26966953277588,20.99556350708008
424000000001,0.0,0.9,0.3,14.205829620361328,21.6801872253418
424000000001,0.0,1.0,0.3,15.189937591552734,22.022235870361328
424000000002,0.0,0.0,0.3,19.92958068847656,21.079938888549805
424000000002,0.0,0.1,0.3,19.88256072998047,20.48566436767578
424000000002,0.0,0.2,0.3,19.73507499694824,20.180072784423828
424000000002,0.0,0.3,0.3,19.438709259033203,21.792116165161133
424000000002,0.0,0.4,0.3,18.896148681640625,23.06489562988281
424000000002,0.0,0.5,0.3,18.48913955688477,23.611473083496094
424000000002,0.0,0.6,0.3,18.13834571838379,23.104713439941406
424000000002,0.0,0.7,0.3,16.653608322143555,24.6390323638916
424000000002,0.0,0.8,0.3,17.12751007080078,23.852357864379883
424000000002,0.0,0.9,0.3,17.618398666381836,26.76460647583008
424000000002,0.0,1.0,0.3,18.12030601501465,21.69205665588379
